item_id,order_id,product_id,quantity,unit_price,fulfilled_from
104,34,19,1,89,3
105,35,12,2,260,2
106,36,1,2,125,3
107,36,25,2,130,3
108,37,31,2,135,11
109,38,18,3,310,7
110,38,5,1,340,7
111,39,22,1,170,4
112,39,25,1,130,4
113,40,18,1,310,
114,41,24,2,190,2
115,41,27,2,640,2
116,41,13,1,220,2
117,41,6,2,275,2
118,42,27,3,640,2
119,42,23,1,145,2
120,43,7,1,420,5
121,43,30,2,210,5
122,43,1,2,125,5
123,43,29,3,155,5
124,43,3,1,95,5
125,44,4,1,160,12
126,44,21,3,185,12
127,44,31,1,135,12
128,45,6,2,275,8
129,46,5,2,340,2
130,47,22,3,170,1
131,47,19,1,89,1
132,48,13,2,220,
133,48,17,2,145,
134,48,21,3,185,
135,48,26,1,360,
136,49,9,3,520,9
137,50,2,1,210,11
138,50,28,1,520,11
139,50,16,2,240,11
140,51,5,1,340,1
141,51,18,1,310,1
142,51,10,3,180,1
143,51,9,1,520,1
144,52,9,3,520,2
145,52,14,2,780,2
146,52,18,1,310,2
147,52,3,1,95,2
148,53,18,2,310,11
149,54,26,2,360,10
150,54,16,1,240,10
151,54,4,1,160,10
152,55,19,1,89,1
153,56,3,2,95,
154,56,20,1,115,
155,56,18,2,310,
156,57,29,3,155,6
157,57,9,3,520,6
158,57,11,2,140,6
159,58,26,3,360,1
160,59,22,1,170,10
161,59,7,3,420,10
162,59,13,1,220,10
163,59,9,3,520,10
164,60,19,1,89,9
165,60,12,1,260,9
166,60,31,2,135,9
167,60,1,3,125,9
168,61,2,3,210,10
169,61,29,3,155,10
170,62,8,2,680,4
171,62,10,3,180,4
172,63,15,1,195,7
173,63,24,2,190,7
174,63,21,1,185,7
175,63,14,1,780,7
176,63,17,3,145,7
177,64,4,1,160,
178,64,20,2,115,
179,64,27,3,640,
180,65,7,2,420,8
181,65,9,2,520,8
182,65,4,2,160,8
183,65,9,3,520,8
184,65,16,1,240,8
185,66,9,3,520,6
186,66,4,1,160,6
187,66,29,2,155,6
188,66,2,2,210,6
189,67,18,1,310,4
190,67,4,1,160,4
191,67,23,2,145,4
192,67,30,3,210,4
193,67,27,3,640,4
194,68,22,2,170,12
195,68,22,2,170,12
196,69,22,1,170,5
197,69,27,1,640,5
198,69,26,2,360,5
199,70,27,3,640,2
200,70,17,3,145,2
201,71,21,1,185,8
202,72,3,2,95,
203,72,19,2,89,
204,72,9,1,520,
205,72,28,3,520,
206,73,9,2,520,5
207,73,29,2,155,5
208,74,7,3,420,10
209,74,23,2,145,10
210,74,18,1,310,10
211,75,2,2,210,11
212,75,23,1,145,11
213,75,22,2,170,11
214,76,10,2,180,6
215,76,2,2,210,6
216,77,21,2,185,2
217,77,8,3,680,2
218,78,3,3,95,3
219,78,16,2,240,3
220,78,29,2,155,3
221,78,8,3,680,3
222,78,28,1,520,3
223,79,17,2,145,9
224,79,5,3,340,9
225,79,15,3,195,9
226,79,29,1,155,9
227,79,29,2,155,9
228,80,24,2,190,
229,80,30,1,210,
230,80,28,2,520,
231,80,29,3,155,
232,80,18,2,310,
233,81,10,1,180,12
234,81,15,1,195,12
235,81,16,3,240,12
236,81,1,3,125,12
237,81,3,2,95,12
238,82,5,2,340,8
239,83,26,1,360,4
240,84,15,1,195,6
241,85,4,1,160,4
242,85,5,2,340,4
243,86,12,3,260,2
244,86,23,3,145,2
245,86,14,2,780,2
246,86,6,3,275,2
247,86,6,1,275,2
248,87,16,2,240,6
249,88,1,3,125,
250,88,24,3,190,
251,89,13,1,220,9
252,89,30,3,210,9
253,89,7,1,420,9
254,89,13,2,220,9
255,90,27,1,640,5
256,90,19,1,89,5
257,91,26,3,360,4
258,92,13,2,220,4
259,92,1,1,125,4
260,92,27,2,640,4
261,92,25,1,130,4
262,93,3,1,95,7
263,93,9,1,520,7
264,94,6,3,275,12
265,94,19,1,89,12
266,94,27,2,640,12
267,94,30,2,210,12
268,94,9,1,520,12
269,95,27,3,640,5
270,95,19,1,89,5
271,95,3,2,95,5
272,96,24,2,190,
273,96,7,3,420,
274,97,10,3,180,10
275,97,27,3,640,10
276,97,11,3,140,10
277,98,29,2,155,1
278,98,3,3,95,1
279,98,1,2,125,1
280,99,12,2,260,9
281,99,29,1,155,9
282,99,17,3,145,9
283,99,29,3,155,9
284,99,17,1,145,9
285,100,7,1,420,7
286,100,24,3,190,7
287,100,31,2,135,7
288,101,30,1,210,4
289,101,13,1,220,4
290,102,21,3,185,1
291,102,7,2,420,1
292,103,13,1,220,11
293,103,2,3,210,11
294,103,24,3,190,11
295,103,1,2,125,11
296,103,11,3,140,11
297,104,17,1,145,
298,105,9,1,520,7
299,105,29,2,155,7
300,105,1,2,125,7
301,106,13,2,220,12
302,106,18,1,310,12
303,107,24,1,190,10
304,108,10,2,180,4
305,109,19,3,89,12
306,110,8,3,680,3
307,110,2,3,210,3
308,110,4,3,160,3
309,110,12,1,260,3
310,111,4,2,160,12
311,111,22,3,170,12
312,111,25,2,130,12
313,111,16,2,240,12
314,112,18,3,310,
315,112,20,3,115,
316,112,29,1,155,
317,113,6,2,275,12
318,113,14,2,780,12
319,113,11,2,140,12
320,114,22,3,170,3
321,114,1,3,125,3
322,114,12,1,260,3
323,114,24,2,190,3
324,114,8,1,680,3
325,115,5,3,340,2
326,116,17,3,145,8
327,116,2,1,210,8
328,116,31,3,135,8
329,116,22,1,170,8
330,116,4,2,160,8
331,117,2,1,210,6
332,117,9,3,520,6
333,117,6,2,275,6
334,117,12,1,260,6
335,118,23,2,145,1
336,119,26,2,360,9
337,119,28,1,520,9
338,119,28,2,520,9
339,120,14,2,780,
340,121,13,2,220,8
341,121,3,3,95,8
342,121,11,3,140,8
343,121,3,3,95,8
344,121,31,1,135,8
345,122,12,3,260,9
346,122,29,3,155,9
347,123,11,3,140,8
348,123,16,3,240,8
349,123,27,2,640,8
350,123,28,3,520,8
351,123,14,1,780,8
352,124,27,1,640,7
353,124,18,3,310,7
354,124,30,1,210,7
355,124,17,2,145,7
356,124,6,1,275,7
357,125,4,3,160,9
358,126,2,3,210,12
359,126,23,1,145,12
360,127,17,3,145,7
361,127,22,1,170,7
362,128,18,1,310,
363,129,16,3,240,7
364,130,22,3,170,10
365,130,2,3,210,10
366,130,3,1,95,10
367,130,13,1,220,10
368,131,21,1,185,12
369,132,24,1,190,1
370,132,19,2,89,1
371,132,1,1,125,1
372,132,3,2,95,1
373,133,12,2,260,5
374,133,8,3,680,5
375,133,25,2,130,5
376,133,22,2,170,5
377,133,27,2,640,5
378,134,27,1,640,10
379,135,10,1,180,1
380,135,20,3,115,1
381,136,28,2,520,
382,136,12,1,260,
383,136,20,1,115,
384,136,26,1,360,
385,137,3,1,95,7
386,137,22,3,170,7
387,138,26,3,360,12
388,138,24,3,190,12
389,138,23,2,145,12
390,138,27,3,640,12
391,138,3,3,95,12
392,139,31,2,135,8
393,139,12,2,260,8
394,139,28,3,520,8
395,139,28,1,520,8
396,139,28,2,520,8
397,140,14,1,780,12
398,140,19,1,89,12
399,140,9,3,520,12
400,140,21,1,185,12
401,140,16,3,240,12
402,141,3,1,95,8
403,141,16,2,240,8
404,142,29,1,155,1
405,142,22,3,170,1
406,142,18,1,310,1
407,142,18,2,310,1
408,142,12,2,260,1
409,143,29,1,155,4
410,143,3,3,95,4
411,143,25,1,130,4
412,144,19,1,89,
413,144,28,1,520,
414,145,5,2,340,7
415,146,22,1,170,2
416,147,25,3,130,1
417,147,16,3,240,1
418,148,30,3,210,3
419,148,24,2,190,3
420,148,31,3,135,3
421,148,25,1,130,3
422,149,10,1,180,3
423,149,22,1,170,3
424,149,28,1,520,3
425,149,29,3,155,3
426,149,7,2,420,3
427,150,1,3,125,7
428,150,22,2,170,7
429,150,19,3,89,7
430,150,14,1,780,7
431,151,31,3,135,4
432,151,28,3,520,4
433,151,4,3,160,4
434,151,21,3,185,4
435,152,21,3,185,
436,153,9,1,520,9
437,154,30,3,210,5
438,154,18,2,310,5
439,154,2,2,210,5
440,154,1,1,125,5
441,154,8,3,680,5
442,155,11,3,140,10
443,155,24,3,190,10
444,155,4,1,160,10
445,155,11,1,140,10
446,156,17,1,145,10
447,156,13,2,220,10
448,156,20,3,115,10
449,156,24,3,190,10
450,156,23,2,145,10
451,157,2,2,210,7
452,158,23,3,145,4
453,159,15,1,195,11
454,159,3,3,95,11
455,159,1,1,125,11
456,160,7,2,420,
457,160,18,3,310,
458,160,8,1,680,
459,160,17,1,145,
460,161,22,2,170,10
461,161,2,2,210,10
462,161,26,1,360,10
463,162,26,1,360,5
464,162,7,1,420,5
465,162,27,1,640,5
466,163,23,1,145,6
467,163,29,1,155,6
468,163,10,1,180,6
469,163,8,3,680,6
470,164,3,3,95,9
471,164,9,2,520,9
472,165,23,2,145,2
473,165,13,1,220,2
474,165,18,1,310,2
475,165,6,2,275,2
476,165,10,1,180,2
477,166,22,1,170,7
478,167,7,3,420,4
479,168,19,3,89,
480,168,9,1,520,
481,168,20,1,115,
482,169,23,1,145,8
483,170,30,3,210,4
484,170,20,3,115,4
485,170,5,3,340,4
486,171,30,1,210,11
487,171,17,3,145,11
488,171,7,2,420,11
489,172,28,3,520,4
490,172,15,2,195,4
491,173,1,3,125,8
492,173,23,1,145,8
493,173,24,2,190,8
494,174,17,1,145,12
495,174,14,1,780,12
496,175,4,2,160,10
497,176,9,2,520,
498,176,3,1,95,
499,176,22,2,170,
500,176,31,1,135,
501,177,28,3,520,11
502,177,17,3,145,11
503,177,14,3,780,11
504,177,13,3,220,11
505,178,17,3,145,9
506,178,5,3,340,9
507,178,23,1,145,9
508,179,6,1,275,3
509,179,10,1,180,3
510,180,31,2,135,2
511,180,24,3,190,2
512,181,31,2,135,5
513,181,8,2,680,5
514,181,31,1,135,5
515,182,22,3,170,11
516,182,5,1,340,11
517,182,7,3,420,11
518,182,23,3,145,11
519,183,9,2,520,5
520,184,4,3,160,
521,184,2,2,210,
522,184,10,3,180,
523,184,13,2,220,
524,185,23,2,145,1
525,185,18,3,310,1
526,185,18,2,310,1
527,186,11,2,140,2
528,186,24,1,190,2
529,186,28,1,520,2
530,186,29,2,155,2
531,186,19,2,89,2
532,187,9,1,520,11
533,187,18,3,310,11
534,187,30,2,210,11
535,187,10,1,180,11
536,188,20,1,115,2
537,188,18,3,310,2
538,188,7,2,420,2
539,189,3,3,95,11
540,189,27,3,640,11
541,189,28,1,520,11
542,190,15,1,195,9
543,190,18,1,310,9
544,190,25,3,130,9
545,190,12,1,260,9
546,191,5,2,340,8
547,191,16,3,240,8
548,191,16,3,240,8
549,191,30,1,210,8
550,192,18,1,310,
551,192,12,3,260,
552,192,5,3,340,
553,192,1,2,125,
554,193,28,2,520,1
555,193,19,1,89,1
556,193,24,2,190,1
557,193,1,2,125,1
558,193,25,2,130,1
559,194,11,3,140,1
560,194,11,3,140,1
561,195,12,3,260,7
562,196,26,3,360,12
563,196,18,3,310,12
564,196,11,1,140,12
565,196,22,3,170,12
566,197,17,3,145,2
567,197,24,1,190,2
568,197,28,3,520,2
569,197,28,2,520,2
570,197,17,1,145,2
571,198,5,3,340,5
572,198,21,3,185,5
573,198,28,2,520,5
574,199,26,1,360,3
575,199,8,2,680,3
576,200,27,1,640,
577,200,31,2,135,
578,201,14,1,780,6
579,201,6,1,275,6
580,201,23,2,145,6
581,201,8,2,680,6
582,202,10,3,180,9
583,203,30,2,210,1
584,203,22,3,170,1
585,203,16,3,240,1
586,203,31,1,135,1
587,204,26,2,360,4
588,204,26,3,360,4
589,204,29,3,155,4
590,204,15,2,195,4
591,205,28,1,520,1
592,205,22,2,170,1
593,205,25,3,130,1
594,205,20,2,115,1
595,206,13,3,220,7
596,206,31,3,135,7
597,206,9,2,520,7
598,207,5,2,340,7
599,207,1,2,125,7
600,208,9,1,520,
601,208,12,3,260,
602,208,8,3,680,
603,209,1,3,125,10
604,209,7,1,420,10
605,209,24,2,190,10
606,210,14,3,780,7
607,210,17,1,145,7
608,210,25,3,130,7
609,211,7,1,420,2
610,211,15,1,195,2
611,211,31,1,135,2
612,211,10,3,180,2
613,211,23,3,145,2
614,212,12,2,260,5
615,212,7,2,420,5
616,212,7,2,420,5
617,213,20,1,115,4
618,214,9,2,520,6
619,214,16,3,240,6
620,214,5,2,340,6
621,214,14,3,780,6
622,215,21,1,185,3
623,215,10,3,180,3
624,216,27,1,640,
625,216,20,2,115,
626,217,20,2,115,1
627,217,14,3,780,1
628,217,24,2,190,1
629,217,16,1,240,1
630,218,22,2,170,10
631,219,2,1,210,2
632,219,13,2,220,2
633,219,7,2,420,2
634,219,11,1,140,2
635,219,1,1,125,2
636,220,8,2,680,10
637,220,12,3,260,10
638,221,30,1,210,6
639,221,8,2,680,6
640,221,27,1,640,6
641,221,25,2,130,6
642,222,24,3,190,3
643,222,25,1,130,3
644,223,20,2,115,3
645,223,29,2,155,3
646,223,29,1,155,3
647,223,29,3,155,3
648,223,29,2,155,3
649,224,31,1,135,
650,224,20,1,115,
651,225,30,1,210,2
652,225,12,1,260,2
653,225,21,3,185,2
654,225,22,2,170,2
655,225,19,2,89,2
656,226,25,3,130,9
657,226,8,1,680,9
658,226,27,3,640,9
659,226,26,1,360,9
660,227,29,2,155,12
661,227,7,1,420,12
662,227,24,3,190,12
663,227,4,1,160,12
664,228,11,1,140,3
665,228,27,3,640,3
666,228,25,1,130,3
667,228,27,3,640,3
668,228,3,2,95,3
669,229,23,3,145,8
670,230,17,3,145,7
671,231,17,3,145,1
672,231,9,1,520,1
673,231,5,2,340,1
674,231,10,3,180,1
675,231,28,3,520,1
676,232,19,2,89,
677,232,25,3,130,
678,232,7,1,420,
679,232,29,3,155,
680,232,11,1,140,
681,233,6,2,275,11
682,233,2,2,210,11
683,233,30,2,210,11
684,233,12,2,260,11
685,234,1,3,125,9
686,234,5,2,340,9
687,234,4,3,160,9
688,235,2,1,210,3
689,235,6,2,275,3
690,235,4,3,160,3
691,235,28,1,520,3
692,236,17,3,145,8
693,236,6,1,275,8
694,236,1,1,125,8
695,236,15,3,195,8
696,237,18,1,310,9
697,237,3,2,95,9
698,237,18,2,310,9
699,237,23,3,145,9
700,238,31,3,135,6
701,238,17,2,145,6
702,238,12,2,260,6
703,239,4,1,160,1
704,239,9,3,520,1
705,239,5,1,340,1
706,239,22,3,170,1
707,240,15,2,195,
708,241,8,3,680,12
709,241,23,1,145,12
710,241,23,1,145,12
711,241,18,2,310,12
712,242,29,1,155,7
713,242,1,3,125,7
714,243,29,3,155,2
715,244,19,3,89,4
716,244,29,1,155,4
717,245,22,3,170,8
718,245,18,1,310,8
719,245,21,1,185,8
720,246,23,1,145,12
721,246,4,3,160,12
722,246,26,3,360,12
723,246,18,2,310,12
724,246,18,3,310,12
725,247,12,3,260,11
726,248,2,2,210,
727,248,7,2,420,
728,248,24,3,190,
729,248,12,3,260,
730,249,23,2,145,7
731,249,23,2,145,7
732,250,29,1,155,5
733,251,27,2,640,10
734,252,17,3,145,6
735,252,3,3,95,6
736,252,9,1,520,6
737,253,13,1,220,2
738,253,2,1,210,2
739,253,13,3,220,2
740,254,18,3,310,2
741,254,14,2,780,2
742,254,17,1,145,2
743,254,14,2,780,2
744,255,14,3,780,2
745,255,1,3,125,2
746,255,2,2,210,2
747,256,10,2,180,
748,257,31,1,135,8
749,258,30,2,210,8
750,258,1,2,125,8
751,258,15,1,195,8
752,258,20,1,115,8
753,259,29,1,155,11
754,259,3,2,95,11
755,259,20,3,115,11
756,259,16,2,240,11
757,259,29,2,155,11
758,260,11,1,140,9
759,260,8,1,680,9
760,260,19,2,89,9
761,261,11,1,140,3
762,261,27,1,640,3
763,261,20,1,115,3
764,261,6,2,275,3
765,262,12,3,260,3
766,262,2,1,210,3
767,262,5,1,340,3
768,262,16,1,240,3
769,263,27,2,640,7
770,263,8,2,680,7
771,263,3,3,95,7
772,263,18,3,310,7
773,263,3,3,95,7
774,264,17,2,145,
775,264,30,2,210,
776,264,8,1,680,
777,265,8,2,680,12
778,265,5,2,340,12
779,266,28,2,520,2
780,266,9,2,520,2
781,266,11,2,140,2
782,267,10,3,180,5
783,268,31,2,135,8
784,268,30,1,210,8
785,269,3,2,95,7
786,269,10,3,180,7
787,269,16,2,240,7
788,270,21,3,185,3
789,270,14,2,780,3
790,270,30,1,210,3
791,271,9,3,520,5
792,271,2,2,210,5
793,271,1,3,125,5
794,271,30,3,210,5
795,271,15,2,195,5
796,272,15,1,195,
797,272,19,1,89,
798,273,9,3,520,5
799,274,25,2,130,8
800,274,15,3,195,8
801,275,23,3,145,1
802,276,30,2,210,12
803,276,8,3,680,12
804,276,2,1,210,12
805,276,28,2,520,12
806,276,30,1,210,12
807,277,24,1,190,7
808,277,27,1,640,7
809,277,3,2,95,7
810,278,30,3,210,5
811,278,27,2,640,5
812,279,27,3,640,8
813,279,22,1,170,8
814,280,30,1,210,
815,280,14,1,780,
816,280,31,2,135,
817,280,5,3,340,
818,280,12,1,260,
819,281,4,1,160,6
820,281,25,1,130,6
821,282,23,3,145,10
822,283,25,3,130,9
823,284,30,2,210,12
824,284,4,1,160,12
825,284,7,3,420,12
826,285,2,2,210,1
827,285,15,1,195,1
828,286,26,3,360,9
829,286,3,1,95,9
830,286,27,1,640,9
831,287,15,3,195,12
832,288,20,3,115,
833,288,22,3,170,
834,288,22,1,170,
835,288,7,1,420,
836,288,4,2,160,
837,289,23,3,145,12
838,289,14,3,780,12
839,289,15,2,195,12
840,290,20,3,115,6
841,290,27,2,640,6
842,290,1,2,125,6
843,291,9,2,520,8
844,291,4,3,160,8
845,291,15,3,195,8
846,291,11,3,140,8
847,291,13,3,220,8
848,292,16,2,240,11
849,292,30,2,210,11
850,293,31,3,135,3
851,294,10,3,180,5
852,294,27,1,640,5
853,294,2,2,210,5
854,294,30,1,210,5
855,294,11,3,140,5
856,295,9,3,520,12
857,295,2,1,210,12
858,295,30,1,210,12
859,295,15,2,195,12
860,296,15,2,195,
861,296,9,1,520,
862,297,8,2,680,7
863,297,3,1,95,7
864,297,19,2,89,7
865,298,18,2,310,1
866,299,24,3,190,10
867,299,5,3,340,10
868,299,23,3,145,10
869,300,17,2,145,11
870,300,21,3,185,11
871,300,1,3,125,11
872,301,31,1,135,11
873,301,12,3,260,11
874,302,15,1,195,8
875,302,7,3,420,8
876,302,24,1,190,8
877,303,9,1,520,2
878,303,27,2,640,2
879,303,28,2,520,2
880,303,23,1,145,2
881,304,27,2,640,
882,305,2,3,210,7
883,305,19,2,89,7
884,305,9,1,520,7
885,305,25,2,130,7
886,306,4,2,160,8
887,307,25,1,130,10
888,307,11,3,140,10
889,307,10,2,180,10
890,307,5,1,340,10
891,307,22,1,170,10
892,308,25,3,130,1
893,308,23,3,145,1
894,308,9,2,520,1
895,308,16,3,240,1
896,308,25,1,130,1
897,309,22,3,170,9
898,309,14,2,780,9
899,309,24,3,190,9
900,309,17,3,145,9
901,310,16,2,240,12
902,311,26,1,360,11
903,311,18,1,310,11
904,311,18,2,310,11
905,311,7,1,420,11
906,312,12,3,260,
907,313,5,1,340,1
908,314,22,2,170,6
909,314,28,1,520,6
910,314,26,2,360,6
911,314,25,2,130,6
912,314,31,3,135,6
913,315,8,3,680,5
914,315,7,1,420,5
915,315,27,2,640,5
916,315,15,2,195,5
917,315,23,3,145,5
918,316,14,1,780,3
919,316,22,2,170,3
920,316,29,1,155,3
921,316,2,2,210,3
922,317,19,3,89,9
923,317,29,3,155,9
924,317,1,1,125,9
925,318,30,1,210,10
926,318,26,2,360,10
927,318,20,1,115,10
928,319,9,3,520,10
929,320,11,1,140,
930,321,27,2,640,5
931,322,24,2,190,9
932,322,7,3,420,9
933,322,4,1,160,9
934,322,20,1,115,9
935,323,15,3,195,9
936,324,6,1,275,3
937,324,22,2,170,3
938,325,22,3,170,11
939,325,6,3,275,11
940,325,11,1,140,11
941,325,8,1,680,11
942,326,18,2,310,11
943,326,12,3,260,11
944,327,5,2,340,6
945,327,26,1,360,6
946,327,28,1,520,6
947,328,27,1,640,
948,328,1,2,125,
949,329,22,3,170,1
950,329,25,1,130,1
951,329,10,1,180,1
952,329,5,2,340,1
953,329,5,1,340,1
954,330,11,1,140,10
955,331,18,3,310,1
956,332,27,1,640,12
957,332,5,2,340,12
958,332,1,1,125,12
959,333,31,2,135,11
960,333,21,1,185,11
961,334,5,3,340,8
962,335,26,3,360,4
963,335,30,1,210,4
964,335,15,1,195,4
965,335,20,3,115,4
966,335,3,1,95,4
967,336,14,3,780,
968,336,31,1,135,
969,336,1,1,125,
970,337,2,1,210,10
971,337,19,3,89,10
972,337,3,1,95,10
973,337,17,2,145,10
974,338,11,2,140,11
975,338,10,3,180,11
976,339,15,2,195,8
977,340,15,2,195,6
978,341,21,2,185,1
979,341,10,2,180,1
980,341,2,3,210,1
981,341,29,1,155,1
982,341,14,3,780,1
983,342,15,3,195,12
984,342,18,3,310,12
985,342,16,3,240,12
986,343,25,3,130,12
987,343,18,2,310,12
988,343,22,1,170,12
989,344,8,2,680,
990,344,5,3,340,
991,344,12,1,260,
992,345,23,2,145,8
993,345,28,1,520,8
994,346,16,2,240,8
995,346,11,1,140,8
996,346,7,2,420,8
997,347,25,1,130,10
998,347,16,1,240,10
999,347,16,1,240,10
1000,347,14,3,780,10
1001,348,14,1,780,6
1002,348,14,1,780,6
1003,348,18,2,310,6
1004,349,2,2,210,5
1005,349,1,1,125,5
1006,349,19,2,89,5
1007,349,1,3,125,5
1008,349,30,3,210,5
1009,350,8,2,680,3
1010,351,30,1,210,6
1011,351,30,2,210,6
1012,351,14,3,780,6
1013,351,7,3,420,6
1014,352,24,2,190,
1015,352,19,2,89,
1016,353,21,2,185,2
1017,353,26,1,360,2
1018,354,22,2,170,1
1019,354,7,3,420,1
1020,354,15,1,195,1
1021,354,17,1,145,1
1022,354,8,3,680,1
1023,355,30,1,210,1
1024,355,31,3,135,1
1025,356,26,2,360,3
1026,356,8,2,680,3
1027,357,25,1,130,7
1028,357,17,2,145,7
1029,357,28,2,520,7
1030,357,27,3,640,7
1031,358,1,2,125,3
1032,358,11,2,140,3
1033,358,26,1,360,3
1034,358,24,2,190,3
1035,359,22,1,170,7
1036,360,29,2,155,
1037,360,28,2,520,
1038,360,5,3,340,
1039,360,20,3,115,
1040,360,30,1,210,
1041,361,18,2,310,2
1042,362,18,2,310,9
1043,363,7,3,420,8
1044,363,30,2,210,8
1045,363,19,1,89,8
1046,363,11,3,140,8
1047,364,10,1,180,12
1048,364,24,1,190,12
1049,364,23,2,145,12
1050,364,2,2,210,12
1051,365,25,3,130,10
1052,365,11,1,140,10
1053,365,14,1,780,10
1054,365,29,3,155,10
1055,366,8,1,680,5
1056,367,22,2,170,1
1057,367,15,3,195,1
1058,367,10,3,180,1
1059,367,17,2,145,1
1060,367,18,1,310,1
1061,368,28,2,520,
1062,368,2,1,210,
1063,368,9,3,520,
1064,369,16,1,240,5
1065,369,15,1,195,5
1066,369,27,2,640,5
1067,369,27,3,640,5
1068,370,3,3,95,3
1069,370,19,1,89,3
1070,370,12,1,260,3
1071,370,10,2,180,3
1072,370,16,2,240,3
1073,371,16,3,240,1
1074,371,27,2,640,1
1075,371,4,1,160,1
1076,371,7,2,420,1
1077,371,24,3,190,1
1078,372,17,3,145,7
1079,372,22,2,170,7
1080,372,4,1,160,7
1081,373,10,1,180,12
1082,373,12,3,260,12
1083,373,31,3,135,12
1084,373,4,1,160,12
1085,373,4,1,160,12
1086,374,4,2,160,6
1087,374,7,2,420,6
1088,374,24,2,190,6
1089,375,4,3,160,3
1090,375,25,3,130,3
1091,375,21,1,185,3
1092,375,14,1,780,3
1093,375,23,2,145,3
1094,376,16,2,240,
1095,376,4,1,160,
1096,376,9,3,520,
1097,376,5,3,340,
1098,376,31,3,135,
1099,377,7,1,420,10
1100,377,17,1,145,10
1101,378,26,1,360,12
1102,379,26,2,360,1
1103,379,31,2,135,1
1104,379,29,2,155,1
1105,379,7,3,420,1
1106,379,19,3,89,1
1107,380,30,1,210,7
1108,380,14,3,780,7
1109,380,4,1,160,7
1110,380,18,3,310,7
1111,381,7,3,420,2
1112,381,31,1,135,2
1113,382,17,3,145,11
1114,382,16,1,240,11
1115,382,29,3,155,11
1116,382,31,2,135,11
1117,382,27,1,640,11
1118,383,26,2,360,4
1119,384,24,1,190,
1120,384,19,3,89,
1121,384,1,1,125,
1122,384,26,1,360,
1123,385,13,2,220,1
1124,385,9,3,520,1
1125,385,29,1,155,1
1126,385,30,2,210,1
1127,385,17,1,145,1
1128,386,3,1,95,3
1129,386,29,1,155,3
1130,386,22,1,170,3
1131,386,30,2,210,3
1132,386,23,3,145,3
1133,387,1,3,125,1
1134,387,8,2,680,1
1135,388,10,2,180,9
1136,389,14,1,780,11
1137,389,30,3,210,11
1138,389,28,3,520,11
1139,389,29,2,155,11
1140,389,20,1,115,11
1141,390,11,2,140,10
1142,390,11,1,140,10
1143,390,8,3,680,10
1144,390,12,2,260,10
1145,390,25,2,130,10
1146,391,20,1,115,8
1147,391,8,3,680,8
1148,391,19,3,89,8
1149,391,23,3,145,8
1150,391,2,1,210,8
1151,392,24,1,190,
1152,392,8,2,680,
1153,392,15,3,195,
1154,392,8,3,680,
1155,392,15,3,195,
1156,393,29,1,155,1
1157,393,2,1,210,1
1158,393,9,3,520,1
1159,393,13,2,220,1
