item_id,order_id,product_id,quantity,unit_price,fulfilled_from
247,83,35,3,2100,3
248,83,48,4,3700,3
249,83,4,1,3800,3
250,84,42,4,3900,8
251,84,55,1,2600,8
252,84,11,2,3200,8
253,85,49,1,2950,1
254,85,2,2,9800,1
255,85,18,3,2950,1
256,86,56,2,6800,6
257,86,9,3,870,6
258,86,25,4,1250,6
259,87,3,3,420,11
260,87,16,4,7350,11
261,87,32,1,3350,11
262,88,10,4,540,4
263,88,23,1,3600,4
264,88,39,2,2300,4
265,89,17,1,180,9
266,89,30,2,2400,9
267,89,46,3,880,9
268,90,24,2,4900,2
269,90,37,3,2600,2
270,90,53,4,7100,2
271,91,31,3,1900,7
272,91,44,4,5250,7
273,91,60,1,2200,7
274,92,38,4,3100,12
275,92,51,1,1320,12
276,92,7,2,18400,12
277,93,45,1,4300,5
278,93,58,2,3900,5
279,93,14,3,5100,5
280,94,52,2,4750,10
281,94,5,3,12600,10
282,94,21,4,540,10
283,95,59,3,9300,3
284,95,12,4,4100,3
285,95,28,1,17400,3
286,96,6,4,22500,8
287,96,19,1,4100,8
288,96,35,2,2100,8
289,97,13,1,2750,1
290,97,26,2,760,1
291,97,42,3,3900,1
292,98,20,2,690,6
293,98,33,3,7850,6
294,98,49,4,2950,6
295,99,27,3,14800,11
296,99,40,4,970,11
297,99,56,1,6800,11
298,100,34,4,9400,4
299,100,47,1,11200,4
300,100,3,2,420,4
301,101,41,1,6200,9
302,101,54,2,8600,9
303,101,10,3,540,9
304,102,48,2,3700,2
305,102,1,3,1495,2
306,102,17,4,180,2
307,103,55,3,2600,7
308,103,8,4,7600,7
309,103,24,1,4900,7
310,104,2,4,9800,12
311,104,15,1,6200,12
312,104,31,2,1900,12
313,105,9,1,870,5
314,105,22,2,8800,5
315,105,38,3,3100,5
316,106,16,2,7350,10
317,106,29,3,48,10
318,106,45,4,4300,10
319,107,23,3,3600,3
320,107,36,4,4500,3
321,107,52,1,4750,3
322,108,30,4,2400,8
323,108,43,1,1280,8
324,108,59,2,9300,8
325,109,37,1,2600,1
326,109,50,2,5150,1
327,109,6,3,22500,1
328,110,44,2,5250,6
329,110,57,3,3400,6
330,110,13,4,2750,6
331,111,51,3,1320,11
332,111,4,4,3800,11
333,111,20,1,690,11
334,112,58,4,3900,4
335,112,11,1,3200,4
336,112,27,2,14800,4
337,113,5,1,12600,9
338,113,18,2,2950,9
339,113,34,3,9400,9
340,114,12,2,4100,2
341,114,25,3,1250,2
342,114,41,4,6200,2
343,115,19,3,4100,7
344,115,32,4,3350,7
345,115,48,1,3700,7
346,116,26,4,760,12
347,116,39,1,2300,12
348,116,55,2,2600,12
349,117,33,1,7850,5
350,117,46,2,880,5
351,117,2,3,9800,5
352,118,40,2,970,10
353,118,53,3,7100,10
354,118,9,4,870,10
355,119,47,3,11200,3
356,119,60,4,2200,3
357,119,16,1,7350,3
358,120,54,4,8600,8
359,120,7,1,18400,8
360,120,23,2,3600,8
361,121,1,1,1495,1
362,121,14,2,5100,1
363,121,30,3,2400,1
364,122,8,2,7600,6
365,122,21,3,540,6
366,122,37,4,2600,6
367,123,15,3,6200,11
368,123,28,4,17400,11
369,123,44,1,5250,11
370,124,22,4,8800,4
371,124,35,1,2100,4
372,124,51,2,1320,4
373,125,29,1,48,9
374,125,42,2,3900,9
375,125,58,3,3900,9
376,126,36,2,4500,2
377,126,49,3,2950,2
378,126,5,4,12600,2
379,127,43,3,1280,7
380,127,56,4,6800,7
381,127,12,1,4100,7
382,128,50,4,5150,12
383,128,3,1,420,12
384,128,19,2,4100,12
385,129,57,1,3400,5
386,129,10,2,540,5
387,129,26,3,760,5
388,130,4,2,3800,10
389,130,17,3,180,10
390,130,33,4,7850,10
391,131,11,3,3200,3
392,131,24,4,4900,3
393,131,40,1,970,3
394,132,18,4,2950,8
395,132,31,1,1900,8
396,132,47,2,11200,8
397,133,25,1,1250,1
398,133,38,2,3100,1
399,133,54,3,8600,1
400,134,32,2,3350,6
401,134,45,3,4300,6
402,134,1,4,1495,6
403,135,39,3,2300,11
404,135,52,4,4750,11
405,135,8,1,7600,11
406,136,46,4,880,4
407,136,59,1,9300,4
408,136,15,2,6200,4
409,137,53,1,7100,9
410,137,6,2,22500,9
411,137,22,3,8800,9
412,138,60,2,2200,2
413,138,13,3,2750,2
414,138,29,4,48,2
415,139,7,3,18400,7
416,139,20,4,690,7
417,139,36,1,4500,7
418,140,14,4,5100,12
419,140,27,1,14800,12
420,140,43,2,1280,12
421,141,21,1,540,5
422,141,34,2,9400,5
423,141,50,3,5150,5
424,142,28,2,17400,10
425,142,41,3,6200,10
426,142,57,4,3400,10
427,143,35,3,2100,3
428,143,48,4,3700,3
429,143,4,1,3800,3
430,144,42,4,3900,8
431,144,55,1,2600,8
432,144,11,2,3200,8
433,145,49,1,2950,1
434,145,2,2,9800,1
435,145,18,3,2950,1
436,146,56,2,6800,6
437,146,9,3,870,6
438,146,25,4,1250,6
439,147,3,3,420,11
440,147,16,4,7350,11
441,147,32,1,3350,11
442,148,10,4,540,4
443,148,23,1,3600,4
444,148,39,2,2300,4
445,149,17,1,180,9
446,149,30,2,2400,9
447,149,46,3,880,9
448,150,24,2,4900,2
449,150,37,3,2600,2
450,150,53,4,7100,2
451,151,31,3,1900,7
452,151,44,4,5250,7
453,151,60,1,2200,7
454,152,38,4,3100,12
455,152,51,1,1320,12
456,152,7,2,18400,12
457,153,45,1,4300,5
458,153,58,2,3900,5
459,153,14,3,5100,5
460,154,52,2,4750,10
461,154,5,3,12600,10
462,154,21,4,540,10
463,155,59,3,9300,3
464,155,12,4,4100,3
465,155,28,1,17400,3
466,156,6,4,22500,8
467,156,19,1,4100,8
468,156,35,2,2100,8
469,157,13,1,2750,1
470,157,26,2,760,1
471,157,42,3,3900,1
472,158,20,2,690,6
473,158,33,3,7850,6
474,158,49,4,2950,6
475,159,27,3,14800,11
476,159,40,4,970,11
477,159,56,1,6800,11
478,160,34,4,9400,4
479,160,47,1,11200,4
480,160,3,2,420,4
481,161,41,1,6200,9
482,161,54,2,8600,9
483,161,10,3,540,9
484,162,48,2,3700,2
485,162,1,3,1495,2
486,162,17,4,180,2
487,163,55,3,2600,7
488,163,8,4,7600,7
489,163,24,1,4900,7
490,164,2,4,9800,12
491,164,15,1,6200,12
492,164,31,2,1900,12
493,165,9,1,870,5
494,165,22,2,8800,5
495,165,38,3,3100,5
496,166,16,2,7350,10
497,166,29,3,48,10
498,166,45,4,4300,10
499,167,23,3,3600,3
500,167,36,4,4500,3
501,167,52,1,4750,3
502,168,30,4,2400,8
503,168,43,1,1280,8
504,168,59,2,9300,8
505,169,37,1,2600,1
506,169,50,2,5150,1
507,169,6,3,22500,1
508,170,44,2,5250,6
509,170,57,3,3400,6
510,170,13,4,2750,6
511,171,51,3,1320,11
512,171,4,4,3800,11
513,171,20,1,690,11
514,172,58,4,3900,4
515,172,11,1,3200,4
516,172,27,2,14800,4
517,173,5,1,12600,9
518,173,18,2,2950,9
519,173,34,3,9400,9
520,174,12,2,4100,2
521,174,25,3,1250,2
522,174,41,4,6200,2
523,175,19,3,4100,7
524,175,32,4,3350,7
525,175,48,1,3700,7
526,176,26,4,760,12
527,176,39,1,2300,12
528,176,55,2,2600,12
529,177,33,1,7850,5
530,177,46,2,880,5
531,177,2,3,9800,5
532,178,40,2,970,10
533,178,53,3,7100,10
534,178,9,4,870,10
535,179,47,3,11200,3
536,179,60,4,2200,3
537,179,16,1,7350,3
538,180,54,4,8600,8
539,180,7,1,18400,8
540,180,23,2,3600,8
541,181,1,1,1495,1
542,181,14,2,5100,1
543,181,30,3,2400,1
544,182,8,2,7600,6
545,182,21,3,540,6
546,182,37,4,2600,6
547,183,15,3,6200,11
548,183,28,4,17400,11
549,183,44,1,5250,11
550,184,22,4,8800,4
551,184,35,1,2100,4
552,184,51,2,1320,4
553,185,29,1,48,9
554,185,42,2,3900,9
555,185,58,3,3900,9
556,186,36,2,4500,2
557,186,49,3,2950,2
558,186,5,4,12600,2
559,187,43,3,1280,7
560,187,56,4,6800,7
561,187,12,1,4100,7
562,188,50,4,5150,12
563,188,3,1,420,12
564,188,19,2,4100,12
565,189,57,1,3400,5
566,189,10,2,540,5
567,189,26,3,760,5
568,190,4,2,3800,10
569,190,17,3,180,10
570,190,33,4,7850,10
571,191,11,3,3200,3
572,191,24,4,4900,3
573,191,40,1,970,3
574,192,18,4,2950,8
575,192,31,1,1900,8
576,192,47,2,11200,8
577,193,25,1,1250,1
578,193,38,2,3100,1
579,193,54,3,8600,1
580,194,32,2,3350,6
581,194,45,3,4300,6
582,194,1,4,1495,6
583,195,39,3,2300,11
584,195,52,4,4750,11
585,195,8,1,7600,11
586,196,46,4,880,4
587,196,59,1,9300,4
588,196,15,2,6200,4
589,197,53,1,7100,9
590,197,6,2,22500,9
591,197,22,3,8800,9
592,198,60,2,2200,2
593,198,13,3,2750,2
594,198,29,4,48,2
595,199,7,3,18400,7
596,199,20,4,690,7
597,199,36,1,4500,7
598,200,14,4,5100,12
599,200,27,1,14800,12
600,200,43,2,1280,12
601,201,21,1,540,5
602,201,34,2,9400,5
603,201,50,3,5150,5
604,202,28,2,17400,10
605,202,41,3,6200,10
606,202,57,4,3400,10
607,203,35,3,2100,3
608,203,48,4,3700,3
609,203,4,1,3800,3
610,204,42,4,3900,8
611,204,55,1,2600,8
612,204,11,2,3200,8
613,205,49,1,2950,1
614,205,2,2,9800,1
615,205,18,3,2950,1
616,206,56,2,6800,6
617,206,9,3,870,6
618,206,25,4,1250,6
619,207,3,3,420,11
620,207,16,4,7350,11
621,207,32,1,3350,11
622,208,10,4,540,4
623,208,23,1,3600,4
624,208,39,2,2300,4
625,209,17,1,180,9
626,209,30,2,2400,9
627,209,46,3,880,9
628,210,24,2,4900,2
629,210,37,3,2600,2
630,210,53,4,7100,2
631,211,31,3,1900,7
632,211,44,4,5250,7
633,211,60,1,2200,7
634,212,38,4,3100,12
635,212,51,1,1320,12
636,212,7,2,18400,12
637,213,45,1,4300,5
638,213,58,2,3900,5
639,213,14,3,5100,5
640,214,52,2,4750,10
641,214,5,3,12600,10
642,214,21,4,540,10
643,215,59,3,9300,3
644,215,12,4,4100,3
645,215,28,1,17400,3
646,216,6,4,22500,8
647,216,19,1,4100,8
648,216,35,2,2100,8
649,217,13,1,2750,1
650,217,26,2,760,1
651,217,42,3,3900,1
652,218,20,2,690,6
653,218,33,3,7850,6
654,218,49,4,2950,6
655,219,27,3,14800,11
656,219,40,4,970,11
657,219,56,1,6800,11
658,220,34,4,9400,4
659,220,47,1,11200,4
660,220,3,2,420,4
661,221,41,1,6200,9
662,221,54,2,8600,9
663,221,10,3,540,9
664,222,48,2,3700,2
665,222,1,3,1495,2
666,222,17,4,180,2
667,223,55,3,2600,7
668,223,8,4,7600,7
669,223,24,1,4900,7
670,224,2,4,9800,12
671,224,15,1,6200,12
672,224,31,2,1900,12
673,225,9,1,870,5
674,225,22,2,8800,5
675,225,38,3,3100,5
676,226,16,2,7350,10
677,226,29,3,48,10
678,226,45,4,4300,10
679,227,23,3,3600,3
680,227,36,4,4500,3
681,227,52,1,4750,3
682,228,30,4,2400,8
683,228,43,1,1280,8
684,228,59,2,9300,8
685,229,37,1,2600,1
686,229,50,2,5150,1
687,229,6,3,22500,1
688,230,44,2,5250,6
689,230,57,3,3400,6
690,230,13,4,2750,6
691,231,51,3,1320,11
692,231,4,4,3800,11
693,231,20,1,690,11
694,232,58,4,3900,4
695,232,11,1,3200,4
696,232,27,2,14800,4
697,233,5,1,12600,9
698,233,18,2,2950,9
699,233,34,3,9400,9
700,234,12,2,4100,2
701,234,25,3,1250,2
702,234,41,4,6200,2
703,235,19,3,4100,7
704,235,32,4,3350,7
705,235,48,1,3700,7
706,236,26,4,760,12
707,236,39,1,2300,12
708,236,55,2,2600,12
709,237,33,1,7850,5
710,237,46,2,880,5
711,237,2,3,9800,5
712,238,40,2,970,10
713,238,53,3,7100,10
714,238,9,4,870,10
715,239,47,3,11200,3
716,239,60,4,2200,3
717,239,16,1,7350,3
718,240,54,4,8600,8
719,240,7,1,18400,8
720,240,23,2,3600,8
721,241,1,1,1495,1
722,241,14,2,5100,1
723,241,30,3,2400,1
724,242,8,2,7600,6
725,242,21,3,540,6
726,242,37,4,2600,6
727,243,15,3,6200,11
728,243,28,4,17400,11
729,243,44,1,5250,11
730,244,22,4,8800,4
731,244,35,1,2100,4
732,244,51,2,1320,4
733,245,29,1,48,9
734,245,42,2,3900,9
735,245,58,3,3900,9
736,246,36,2,4500,2
737,246,49,3,2950,2
738,246,5,4,12600,2
739,247,43,3,1280,7
740,247,56,4,6800,7
741,247,12,1,4100,7
742,248,50,4,5150,12
743,248,3,1,420,12
744,248,19,2,4100,12
745,249,57,1,3400,5
746,249,10,2,540,5
747,249,26,3,760,5
748,250,4,2,3800,10
749,250,17,3,180,10
750,250,33,4,7850,10
751,251,11,3,3200,3
752,251,24,4,4900,3
753,251,40,1,970,3
754,252,18,4,2950,8
755,252,31,1,1900,8
756,252,47,2,11200,8
757,253,25,1,1250,1
758,253,38,2,3100,1
759,253,54,3,8600,1
760,254,32,2,3350,6
761,254,45,3,4300,6
762,254,1,4,1495,6
763,255,39,3,2300,11
764,255,52,4,4750,11
765,255,8,1,7600,11
766,256,46,4,880,4
767,256,59,1,9300,4
768,256,15,2,6200,4
769,257,53,1,7100,9
770,257,6,2,22500,9
771,257,22,3,8800,9
772,258,60,2,2200,2
773,258,13,3,2750,2
774,258,29,4,48,2
775,259,7,3,18400,7
776,259,20,4,690,7
777,259,36,1,4500,7
778,260,14,4,5100,12
779,260,27,1,14800,12
780,260,43,2,1280,12
781,261,21,1,540,5
782,261,34,2,9400,5
783,261,50,3,5150,5
784,262,28,2,17400,10
785,262,41,3,6200,10
786,262,57,4,3400,10
787,263,35,3,2100,3
788,263,48,4,3700,3
789,263,4,1,3800,3
790,264,42,4,3900,8
791,264,55,1,2600,8
792,264,11,2,3200,8
793,265,49,1,2950,1
794,265,2,2,9800,1
795,265,18,3,2950,1
796,266,56,2,6800,6
797,266,9,3,870,6
798,266,25,4,1250,6
799,267,3,3,420,11
800,267,16,4,7350,11
801,267,32,1,3350,11
802,268,10,4,540,4
803,268,23,1,3600,4
804,268,39,2,2300,4
805,269,17,1,180,9
806,269,30,2,2400,9
807,269,46,3,880,9
808,270,24,2,4900,2
809,270,37,3,2600,2
810,270,53,4,7100,2
811,271,31,3,1900,7
812,271,44,4,5250,7
813,271,60,1,2200,7
814,272,38,4,3100,12
815,272,51,1,1320,12
816,272,7,2,18400,12
817,273,45,1,4300,5
818,273,58,2,3900,5
819,273,14,3,5100,5
820,274,52,2,4750,10
821,274,5,3,12600,10
822,274,21,4,540,10
823,275,59,3,9300,3
824,275,12,4,4100,3
825,275,28,1,17400,3
826,276,6,4,22500,8
827,276,19,1,4100,8
828,276,35,2,2100,8
829,277,13,1,2750,1
830,277,26,2,760,1
831,277,42,3,3900,1
832,278,20,2,690,6
833,278,33,3,7850,6
834,278,49,4,2950,6
835,279,27,3,14800,11
836,279,40,4,970,11
837,279,56,1,6800,11
838,280,34,4,9400,4
839,280,47,1,11200,4
840,280,3,2,420,4
841,281,41,1,6200,9
842,281,54,2,8600,9
843,281,10,3,540,9
844,282,48,2,3700,2
845,282,1,3,1495,2
846,282,17,4,180,2
847,283,55,3,2600,7
848,283,8,4,7600,7
849,283,24,1,4900,7
850,284,2,4,9800,12
851,284,15,1,6200,12
852,284,31,2,1900,12
853,285,9,1,870,5
854,285,22,2,8800,5
855,285,38,3,3100,5
856,286,16,2,7350,10
857,286,29,3,48,10
858,286,45,4,4300,10
859,287,23,3,3600,3
860,287,36,4,4500,3
861,287,52,1,4750,3
862,288,30,4,2400,8
863,288,43,1,1280,8
864,288,59,2,9300,8
865,289,37,1,2600,1
866,289,50,2,5150,1
867,289,6,3,22500,1
868,290,44,2,5250,6
869,290,57,3,3400,6
870,290,13,4,2750,6
871,291,51,3,1320,11
872,291,4,4,3800,11
873,291,20,1,690,11
874,292,58,4,3900,4
875,292,11,1,3200,4
876,292,27,2,14800,4
877,293,5,1,12600,9
878,293,18,2,2950,9
879,293,34,3,9400,9
880,294,12,2,4100,2
881,294,25,3,1250,2
882,294,41,4,6200,2
883,295,19,3,4100,7
884,295,32,4,3350,7
885,295,48,1,3700,7
886,296,26,4,760,12
887,296,39,1,2300,12
888,296,55,2,2600,12
889,297,33,1,7850,5
890,297,46,2,880,5
891,297,2,3,9800,5
892,298,40,2,970,10
893,298,53,3,7100,10
894,298,9,4,870,10
895,299,47,3,11200,3
896,299,60,4,2200,3
897,299,16,1,7350,3
898,300,54,4,8600,8
899,300,7,1,18400,8
900,300,23,2,3600,8
901,301,1,1,1495,1
902,301,14,2,5100,1
903,301,30,3,2400,1
904,302,8,2,7600,6
905,302,21,3,540,6
906,302,37,4,2600,6
907,303,15,3,6200,11
908,303,28,4,17400,11
909,303,44,1,5250,11
910,304,22,4,8800,4
911,304,35,1,2100,4
912,304,51,2,1320,4
913,305,29,1,48,9
914,305,42,2,3900,9
915,305,58,3,3900,9
916,306,36,2,4500,2
917,306,49,3,2950,2
918,306,5,4,12600,2
919,307,43,3,1280,7
920,307,56,4,6800,7
921,307,12,1,4100,7
922,308,50,4,5150,12
923,308,3,1,420,12
924,308,19,2,4100,12
925,309,57,1,3400,5
926,309,10,2,540,5
927,309,26,3,760,5
928,310,4,2,3800,10
929,310,17,3,180,10
930,310,33,4,7850,10
931,311,11,3,3200,3
932,311,24,4,4900,3
933,311,40,1,970,3
934,312,18,4,2950,8
935,312,31,1,1900,8
936,312,47,2,11200,8
937,313,25,1,1250,1
938,313,38,2,3100,1
939,313,54,3,8600,1
940,314,32,2,3350,6
941,314,45,3,4300,6
942,314,1,4,1495,6
943,315,39,3,2300,11
944,315,52,4,4750,11
945,315,8,1,7600,11
946,316,46,4,880,4
947,316,59,1,9300,4
948,316,15,2,6200,4
949,317,53,1,7100,9
950,317,6,2,22500,9
951,317,22,3,8800,9
952,318,60,2,2200,2
953,318,13,3,2750,2
954,318,29,4,48,2
955,319,7,3,18400,7
956,319,20,4,690,7
957,319,36,1,4500,7
958,320,14,4,5100,12
959,320,27,1,14800,12
960,320,43,2,1280,12
961,321,21,1,540,5
962,321,34,2,9400,5
963,321,50,3,5150,5
964,322,28,2,17400,10
965,322,41,3,6200,10
966,322,57,4,3400,10
967,323,35,3,2100,3
968,323,48,4,3700,3
969,323,4,1,3800,3
970,324,42,4,3900,8
971,324,55,1,2600,8
972,324,11,2,3200,8
973,325,49,1,2950,1
974,325,2,2,9800,1
975,325,18,3,2950,1
976,326,56,2,6800,6
977,326,9,3,870,6
978,326,25,4,1250,6
979,327,3,3,420,11
980,327,16,4,7350,11
981,327,32,1,3350,11
982,328,10,4,540,4
983,328,23,1,3600,4
984,328,39,2,2300,4
985,329,17,1,180,9
986,329,30,2,2400,9
987,329,46,3,880,9
988,330,24,2,4900,2
989,330,37,3,2600,2
990,330,53,4,7100,2
991,331,31,3,1900,7
992,331,44,4,5250,7
993,331,60,1,2200,7
994,332,38,4,3100,12
995,332,51,1,1320,12
996,332,7,2,18400,12
997,333,45,1,4300,5
998,333,58,2,3900,5
999,333,14,3,5100,5
1000,334,52,2,4750,10
1001,334,5,3,12600,10
1002,334,21,4,540,10
1003,335,59,3,9300,3
1004,335,12,4,4100,3
1005,335,28,1,17400,3
1006,336,6,4,22500,8
1007,336,19,1,4100,8
1008,336,35,2,2100,8
1009,337,13,1,2750,1
1010,337,26,2,760,1
1011,337,42,3,3900,1
1012,338,20,2,690,6
1013,338,33,3,7850,6
1014,338,49,4,2950,6
1015,339,27,3,14800,11
1016,339,40,4,970,11
1017,339,56,1,6800,11
1018,340,34,4,9400,4
1019,340,47,1,11200,4
1020,340,3,2,420,4
1021,341,41,1,6200,9
1022,341,54,2,8600,9
1023,341,10,3,540,9
1024,342,48,2,3700,2
1025,342,1,3,1495,2
1026,342,17,4,180,2
1027,343,55,3,2600,7
1028,343,8,4,7600,7
1029,343,24,1,4900,7
1030,344,2,4,9800,12
1031,344,15,1,6200,12
1032,344,31,2,1900,12
1033,345,9,1,870,5
1034,345,22,2,8800,5
1035,345,38,3,3100,5
1036,346,16,2,7350,10
1037,346,29,3,48,10
1038,346,45,4,4300,10
1039,347,23,3,3600,3
1040,347,36,4,4500,3
1041,347,52,1,4750,3
1042,348,30,4,2400,8
1043,348,43,1,1280,8
1044,348,59,2,9300,8
1045,349,37,1,2600,1
1046,349,50,2,5150,1
1047,349,6,3,22500,1
1048,350,44,2,5250,6
1049,350,57,3,3400,6
1050,350,13,4,2750,6
1051,351,51,3,1320,11
1052,351,4,4,3800,11
1053,351,20,1,690,11
1054,352,58,4,3900,4
1055,352,11,1,3200,4
1056,352,27,2,14800,4
1057,353,5,1,12600,9
1058,353,18,2,2950,9
1059,353,34,3,9400,9
1060,354,12,2,4100,2
1061,354,25,3,1250,2
1062,354,41,4,6200,2
1063,355,19,3,4100,7
1064,355,32,4,3350,7
1065,355,48,1,3700,7
1066,356,26,4,760,12
1067,356,39,1,2300,12
1068,356,55,2,2600,12
1069,357,33,1,7850,5
1070,357,46,2,880,5
1071,357,2,3,9800,5
1072,358,40,2,970,10
1073,358,53,3,7100,10
1074,358,9,4,870,10
1075,359,47,3,11200,3
1076,359,60,4,2200,3
1077,359,16,1,7350,3
1078,360,54,4,8600,8
1079,360,7,1,18400,8
1080,360,23,2,3600,8
